"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","wheelchair_accessible","bikes_allowed"
"5_412","19041212003005","19041212003005","EN TRANSITO","1","5_41212","0",""
"5_412","19041208005005","19041208005005","EN TRANSITO","1","5_41208","0",""
"15_123","19123204002015","19123204002015","Peycar SN","0","15_123204","0",""
"13_3705","19037019001013","19037019001013","EN TRANSITO","0","13_37019","0",""
"4_305","19005002003004","19005002003004","EN TRANSITO","1","4_5002","0",""
"4_357","19050171007004","19050171007004","EN TRANSITO","1","4_50171","0",""
"13_3705","19037032008013","19037032008013","EN TRANSITO","1","13_37032","0",""
"4_371","19071502024004","19071502024004","EN TRANSITO","0","4_71502","0",""
"13_3705","19037049003013","19037049003013","EN TRANSITO","1","13_37049","0",""
"15_123","19123146002015","19123146002015","Peycar SN","0","15_123146","0",""
"5_412","19041217001005","19041217001005","EN TRANSITO","1","5_41217","0",""
"4_370","19070501013004","19070501013004","EN TRANSITO","1","4_70501","0",""
"5_404","19040405004005","19040405004005","EN TRANSITO","0","5_40405","0",""
"5_406","19040601002005","19040601002005","EN TRANSITO","0","5_40601","0",""
"4_370","19070502018004","19070502018004","EN TRANSITO","0","4_70502","0",""
"13_3705","19037008001013","19037008001013","EN TRANSITO","1","13_37008","0",""
"9_355","19000002047009","19000002047009","EN TRANSITO","0","9_2","0",""
"4_371","19071902052004","19071902052004","EN TRANSITO","0","4_71902","0",""
"4_371","19071901036004","19071901036004","EN TRANSITO","0","4_71901","0",""
"5_406","19040605006005","19040605006005","EN TRANSITO","0","5_40605","0",""
"5_412","19041218006005","19041218006005","EN TRANSITO","0","5_41218","0",""
"15_123","19123125002015","19123125002015","Peycar SN","0","15_123125","0",""
"15_123","19123191002015","19123191002015","La Granja Villa NS","1","15_123191","0",""
"4_305","19001059002004","19001059002004","EN TRANSITO","0","4_1059","0",""
"9_355","19000001035009","19000001035009","EN TRANSITO","0","9_1","0",""
"4_370","19070505005004","19070505005004","EN TRANSITO","1","4_70505","0",""
"13_3705","19037026006013","19037026006013","EN TRANSITO","0","13_37026","0",""
"13_3705","19037052002013","19037052002013","EN TRANSITO","0","13_37052","0",""
"4_301","19005010002004","19005010002004","EN TRANSITO","0","4_5010","0",""
"13_3705","19037022002013","19037022002013","EN TRANSITO","0","13_37022","0",""
"5_412","19041210008005","19041210008005","EN TRANSITO","0","5_41210","0",""
"4_371","19071502053004","19071502053004","EN TRANSITO","1","4_71502","0",""
"4_370","19070501001004","19070501001004","EN TRANSITO","1","4_70501","0",""
"4_301","19009002001004","19009002001004","EN TRANSITO","1","4_9002","0",""
"4_370","19070905004004","19070905004004","EN TRANSITO","0","4_70905","0",""
"13_3705","19037040007013","19037040007013","EN TRANSITO","1","13_37040","0",""
"4_370","19070902003004","19070902003004","EN TRANSITO","1","4_70902","0",""
"5_412","19041208011005","19041208011005","EN TRANSITO","1","5_41208","0",""
"5_405","19040501010005","19040501010005","EN TRANSITO","0","5_40501","0",""
"4_371","19071902039004","19071902039004","EN TRANSITO","1","4_71902","0",""
"13_3705","19037051004013","19037051004013","EN TRANSITO","0","13_37051","0",""
"4_305","19001041005004","19001041005004","EN TRANSITO","1","4_1041","0",""
"4_371","19071501037004","19071501037004","EN TRANSITO","1","4_71501","0",""
"13_3705","19037023005013","19037023005013","EN TRANSITO","0","13_37023","0",""
"13_3705","19037045004013","19037045004013","EN TRANSITO","0","13_37045","0",""
"9_355","19000002051009","19000002051009","EN TRANSITO","0","9_2","0",""
"5_412","19041215005005","19041215005005","EN TRANSITO","1","5_41215","0",""
"4_370","19070504002004","19070504002004","EN TRANSITO","0","4_70504","0",""
"13_3705","19037025003013","19037025003013","EN TRANSITO","0","13_37025","0",""
"15_123","19123081002015","19123081002015","La Granja Villa NS","1","15_123081","0",""
"4_371","19071502030004","19071502030004","EN TRANSITO","0","4_71502","0",""
"15_123","19123064002015","19123064002015","Peycar SN","0","15_123064","0",""
"4_357","19010471003004","19010471003004","EN TRANSITO","1","4_10471","0",""
"13_3705","19037042003013","19037042003013","EN TRANSITO","1","13_37042","0",""
"5_406","19040604003005","19040604003005","EN TRANSITO","1","5_40604","0",""
"13_3705","19037029007013","19037029007013","EN TRANSITO","0","13_37029","0",""
"9_355","19000002029009","19000002029009","EN TRANSITO","0","9_2","0",""
"15_123","19123119002015","19123119002015","La Granja Villa NS","1","15_123119","0",""
"5_406","19040608007005","19040608007005","EN TRANSITO","1","5_40608","0",""
"4_301","19001056001004","19001056001004","EN TRANSITO","1","4_1056","0",""
"15_123","19123283002015","19123283002015","La Granja Villa NS","1","15_123283","0",""
"5_404","19040402003005","19040402003005","EN TRANSITO","1","5_40402","0",""
"13_3705","19037050001013","19037050001013","EN TRANSITO","0","13_37050","0",""
"15_123","19123033002015","19123033002015","La Granja Villa NS","1","15_123033","0",""
"13_3705","19037012008013","19037012008013","EN TRANSITO","0","13_37012","0",""
"13_3705","19037054005013","19037054005013","EN TRANSITO","1","13_37054","0",""
"5_412","19041209002005","19041209002005","EN TRANSITO","0","5_41209","0",""
"5_412","19041206001005","19041206001005","EN TRANSITO","1","5_41206","0",""
"15_123","19123149002015","19123149002015","La Granja Villa NS","1","15_123149","0",""
"4_305","19001029002004","19001029002004","EN TRANSITO","0","4_1029","0",""
"15_123","19123003002015","19123003002015","La Granja Villa NS","1","15_123003","0",""
"5_404","19040420008005","19040420008005","EN TRANSITO","0","5_40420","0",""
"4_357","19005013003004","19005013003004","EN TRANSITO","1","4_5013","0",""
"5_412","19041205010005","19041205010005","EN TRANSITO","0","5_41205","0",""
"9_355","19000001067009","19000001067009","EN TRANSITO","0","9_1","0",""
"15_123","19123034002015","19123034002015","La Granja Villa NS","1","15_123034","0",""
"4_357","19010211004004","19010211004004","EN TRANSITO","0","4_10211","0",""
"15_123","19123210002015","19123210002015","Peycar SN","0","15_123210","0",""
"4_357","19001087001004","19001087001004","EN TRANSITO","1","4_1087","0",""
"4_357","19005003009004","19005003009004","EN TRANSITO","1","4_5003","0",""
"5_412","19041213009005","19041213009005","EN TRANSITO","1","5_41213","0",""
"9_355","19000001079009","19000001079009","EN TRANSITO","0","9_1","0",""
"13_3705","19037055003013","19037055003013","EN TRANSITO","0","13_37055","0",""
"5_404","19040410001005","19040410001005","EN TRANSITO","1","5_40410","0",""
"4_301","19009011002004","19009011002004","EN TRANSITO","0","4_9011","0",""
"13_3705","19037043008013","19037043008013","EN TRANSITO","0","13_37043","0",""
"4_371","19071901022004","19071901022004","EN TRANSITO","0","4_71901","0",""
"15_123","19123108002015","19123108002015","Peycar SN","0","15_123108","0",""
"4_371","19071902027004","19071902027004","EN TRANSITO","1","4_71902","0",""
"15_123","19123075002015","19123075002015","La Granja Villa NS","1","15_123075","0",""
"15_123","19123160002015","19123160002015","Peycar SN","0","15_123160","0",""
"4_370","19070903008004","19070903008004","EN TRANSITO","0","4_70903","0",""
"4_357","19010381006004","19010381006004","EN TRANSITO","0","4_10381","0",""
"5_406","19040604015005","19040604015005","EN TRANSITO","1","5_40604","0",""
"5_404","19040421008005","19040421008005","EN TRANSITO","0","5_40421","0",""
"5_404","19040422004005","19040422004005","EN TRANSITO","0","5_40422","0",""
"4_357","19010211010004","19010211010004","EN TRANSITO","0","4_10211","0",""
"13_3705","19037047005013","19037047005013","EN TRANSITO","0","13_37047","0",""
"4_301","19010382002004","19010382002004","EN TRANSITO","0","4_10382","0",""
"15_123","19123241002015","19123241002015","La Granja Villa NS","1","15_123241","0",""
"4_305","19050172005004","19050172005004","EN TRANSITO","1","4_50172","0",""
"5_404","19040411007005","19040411007005","EN TRANSITO","1","5_40411","0",""
"13_3705","19037018008013","19037018008013","EN TRANSITO","0","13_37018","0",""
"4_305","19001042003004","19001042003004","EN TRANSITO","1","4_1042","0",""
"4_371","19071502017004","19071502017004","EN TRANSITO","1","4_71502","0",""
"5_406","19040607004005","19040607004005","EN TRANSITO","0","5_40607","0",""
"5_412","19041216008005","19041216008005","EN TRANSITO","0","5_41216","0",""
"13_3705","19037009006013","19037009006013","EN TRANSITO","1","13_37009","0",""
"4_371","19071501002004","19071501002004","EN TRANSITO","0","4_71501","0",""
"13_3705","19037039001013","19037039001013","EN TRANSITO","0","13_37039","0",""
"13_3705","19037001003013","19037001003013","EN TRANSITO","1","13_37001","0",""
"4_370","19070904004004","19070904004004","EN TRANSITO","0","4_70904","0",""
"4_371","19071901010004","19071901010004","EN TRANSITO","0","4_71901","0",""
"5_404","19040403003005","19040403003005","EN TRANSITO","1","5_40403","0",""
"5_405","19040503007005","19040503007005","EN TRANSITO","1","5_40503","0",""
"5_5409","19540901002005","19540901002005","EN TRANSITO","0","5_540901","0",""
"9_355","19000002035009","19000002035009","EN TRANSITO","0","9_2","0",""
"4_357","19010451007004","19010451007004","EN TRANSITO","1","4_10451","0",""
"9_355","19000001060009","19000001060009","EN TRANSITO","1","9_1","0",""
"15_123","19123252002015","19123252002015","Peycar SN","0","15_123252","0",""
"5_405","19040508009005","19040508009005","EN TRANSITO","1","5_40508","0",""
"13_3705","19037028004013","19037028004013","EN TRANSITO","0","13_37028","0",""
"9_355","19000002083009","19000002083009","EN TRANSITO","0","9_2","0",""
"4_370","19070904010004","19070904010004","EN TRANSITO","0","4_70904","0",""
"5_405","19040502001005","19040502001005","EN TRANSITO","1","5_40502","0",""
"13_3705","19037006005013","19037006005013","EN TRANSITO","1","13_37006","0",""
"5_412","19041204005005","19041204005005","EN TRANSITO","1","5_41204","0",""
"5_5409","19540902008005","19540902008005","EN TRANSITO","0","5_540902","0",""
"5_404","19040415010005","19040415010005","EN TRANSITO","0","5_40415","0",""
"5_404","19040409010005","19040409010005","EN TRANSITO","0","5_40409","0",""
"9_355","19000002102009","19000002102009","EN TRANSITO","1","9_2","0",""
"4_357","19005011005004","19005011005004","EN TRANSITO","1","4_5011","0",""
"4_371","19071902004004","19071902004004","EN TRANSITO","0","4_71902","0",""
"15_123","19123235002015","19123235002015","La Granja Villa NS","1","15_123235","0",""
"13_3705","19037003004013","19037003004013","EN TRANSITO","0","13_37003","0",""
"5_406","19040601014005","19040601014005","EN TRANSITO","0","5_40601","0",""
"9_355","19000001012009","19000001012009","EN TRANSITO","1","9_1","0",""
"5_406","19040601009005","19040601009005","EN TRANSITO","1","5_40601","0",""
"5_412","19041201004005","19041201004005","EN TRANSITO","0","5_41201","0",""
"5_404","19040409005005","19040409005005","EN TRANSITO","1","5_40409","0",""
"4_370","19070502011004","19070502011004","EN TRANSITO","1","4_70502","0",""
"4_371","19071501049004","19071501049004","EN TRANSITO","1","4_71501","0",""
"9_355","19000002003009","19000002003009","EN TRANSITO","0","9_2","0",""
"5_405","19040506008005","19040506008005","EN TRANSITO","0","5_40506","0",""
"5_406","19040602005005","19040602005005","EN TRANSITO","1","5_40602","0",""
"13_3705","19037049001013","19037049001013","EN TRANSITO","1","13_37049","0",""
"13_3705","19037048005013","19037048005013","EN TRANSITO","1","13_37048","0",""
"15_123","19123040002015","19123040002015","La Granja Villa NS","1","15_123040","0",""
"5_412","19041211010005","19041211010005","EN TRANSITO","0","5_41211","0",""
"5_404","19040414008005","19040414008005","EN TRANSITO","0","5_40414","0",""
"15_123","19123150002015","19123150002015","Peycar SN","0","15_123150","0",""
"13_3705","19037020004013","19037020004013","EN TRANSITO","0","13_37020","0",""
"4_371","19071901042004","19071901042004","EN TRANSITO","0","4_71901","0",""
"13_3705","19037038004013","19037038004013","EN TRANSITO","0","13_37038","0",""
"4_370","19070503002004","19070503002004","EN TRANSITO","0","4_70503","0",""
"5_412","19041207007005","19041207007005","EN TRANSITO","1","5_41207","0",""
"15_123","19123251002015","19123251002015","La Granja Villa NS","1","15_123251","0",""
"4_305","19001032003004","19001032003004","EN TRANSITO","1","4_1032","0",""
"9_355","19000001083009","19000001083009","EN TRANSITO","0","9_1","0",""
"5_404","19040408005005","19040408005005","EN TRANSITO","1","5_40408","0",""
"4_370","19070901003004","19070901003004","EN TRANSITO","1","4_70901","0",""
"4_371","19071501050004","19071501050004","EN TRANSITO","0","4_71501","0",""
"5_404","19040425005005","19040425005005","EN TRANSITO","1","5_40425","0",""
"15_123","19123058002015","19123058002015","Peycar SN","0","15_123058","0",""
"4_357","19010441006004","19010441006004","EN TRANSITO","0","4_10441","0",""
"4_370","19070502006004","19070502006004","EN TRANSITO","0","4_70502","0",""
"4_371","19071502041004","19071502041004","EN TRANSITO","1","4_71502","0",""
"5_404","19040406004005","19040406004005","EN TRANSITO","0","5_40406","0",""
"4_301","19009005002004","19009005002004","EN TRANSITO","0","4_9005","0",""
"4_305","19001051004004","19001051004004","EN TRANSITO","0","4_1051","0",""
"15_123","19123139002015","19123139002015","Peycar SN","0","15_123139","0",""
"5_405","19040508003005","19040508003005","EN TRANSITO","1","5_40508","0",""
"5_404","19040404008005","19040404008005","EN TRANSITO","0","5_40404","0",""
"5_405","19040502007005","19040502007005","EN TRANSITO","1","5_40502","0",""
"5_405","19040506001005","19040506001005","EN TRANSITO","1","5_40506","0",""
"15_123","19123044002015","19123044002015","La Granja Villa NS","1","15_123044","0",""
"4_370","19070503014004","19070503014004","EN TRANSITO","0","4_70503","0",""
"4_370","19070501012004","19070501012004","EN TRANSITO","0","4_70501","0",""
"5_404","19040413003005","19040413003005","EN TRANSITO","1","5_40413","0",""
"4_305","19001030010004","19001030010004","EN TRANSITO","0","4_1030","0",""
"5_404","19040411001005","19040411001005","EN TRANSITO","1","5_40411","0",""
"13_3705","19037007005013","19037007005013","EN TRANSITO","0","13_37007","0",""
"15_123","19123272002015","19123272002015","Peycar SN","0","15_123272","0",""
"15_123","19123074002015","19123074002015","Peycar SN","0","15_123074","0",""
"4_357","19010431006004","19010431006004","EN TRANSITO","0","4_10431","0",""
"13_3705","19037039007013","19037039007013","EN TRANSITO","0","13_37039","0",""
"15_123","19123109002015","19123109002015","La Granja Villa NS","1","15_123109","0",""
"4_301","19010212001004","19010212001004","EN TRANSITO","1","4_10212","0",""
"13_3705","19037041003013","19037041003013","EN TRANSITO","0","13_37041","0",""
"13_3705","19037035003013","19037035003013","EN TRANSITO","1","13_37035","0",""
"13_3705","19037037005013","19037037005013","EN TRANSITO","0","13_37037","0",""
"9_355","19000002071009","19000002071009","EN TRANSITO","0","9_2","0",""
"9_355","19000001024009","19000001024009","EN TRANSITO","1","9_1","0",""
"9_355","19000001072009","19000001072009","EN TRANSITO","1","9_1","0",""
"5_412","19041202004005","19041202004005","EN TRANSITO","0","5_41202","0",""
"5_405","19040509002005","19040509002005","EN TRANSITO","0","5_40509","0",""
"13_3705","19037004004013","19037004004013","EN TRANSITO","0","13_37004","0",""
"9_355","19000001055009","19000001055009","EN TRANSITO","0","9_1","0",""
"4_371","19071502025004","19071502025004","EN TRANSITO","1","4_71502","0",""
"5_404","19040410008005","19040410008005","EN TRANSITO","0","5_40410","0",""
"15_123","19123050002015","19123050002015","La Granja Villa NS","1","15_123050","0",""
"13_3705","19037011003013","19037011003013","EN TRANSITO","0","13_37011","0",""
"5_405","19040505008005","19040505008005","EN TRANSITO","0","5_40505","0",""
